http://bioportal.bioontology.org/ontologies/1128,null,null
http://www.ansd.sn/publications/conjoncturelles/IPPI/mensuel/IPPI_03_10.pdf,null,null
http://www.eea.europa.eu/data-and-maps/figures/ds_resolveuid/147086F5-A007-43D0-B5D8-C1DD978B0F8A,null,null
http://www.solaresearch.org/resources/lak-dataset/,null,null
http://geodata.gov.gr/geodata/index.php?option=com_sobi2&sobi2Task=datasets&browse=publishers&category=24&order=alpha&Itemid=17&limitstart=20,null,null
https://apps.gov.bc.ca/pub/geometadata/metadataDetail.do?recordUID=3607&recordSet=ISO19115,null,null
http://bioportal.bioontology.org/ontologies/1146,null,null
http://declaration.ge,null,null
http://oee.nrcan.gc.ca/corporate/statistics/neud/dpa/tablestrends2/id_ca_37_e_4.cfm?attr=0,null,null
http://bioportal.bioontology.org/ontologies/1524,null,null
http://www.ansd.sn/publications/annuelles/NACE_2009.pdf,null,null
http://jdr.iadrjournals.org/,null,null
http://www.antarctica.ac.uk/met/metlog/,null,null
http://bioportal.bioontology.org/ontologies/1526,null,null
https://scraperwiki.com/scrapers/european_national_telecoms_regulators_1/,null,null
http://www.ec.gc.ca/inrp-npri/default.asp,null,null
http://hc-sc.gc.ca/home-accueil/_feed-fils/index-eng.php,null,null
http://www.sunlightfoundation.com/WhiteHouseVisitors/,null,null
http://www.edinburghfirst.co.uk/venues,null,null
http://www.npemap.org.uk/,null,null
http://fun.rkbexplorer.com,null,null
http://bioportal.bioontology.org/ontologies/1381,null,null
http://www.ansd.sn/intitutionnel/communiques/recrutement/AgentsTraitementESAMU.pdf,null,null
http://bioportal.bioontology.org/ontologies/1032,null,null
http://www.ec.gc.ca/inrp-npri/default.asp,null,null
http://data.seattle.gov/,null,null
http://www.ansd.sn/publications/conjoncturelles/IHPI/mensuelle/IHPI_10_10.pdf,null,null
http://kantenwerk.org/2011/05/16/nhs-jargon-rdf/,null,null
http://www.americannationalcorpus.org/OANC/,null,null
http://www.ansd.sn/intitutionnel/communiques/concours_formations/PVITS2008.pdf,null,null
http://ec.europa.eu/public_contracts/beneficiaries_en.htm,null,null
http://data.govt.nz/dataset/show/100,null,null
http://lod.geospecies.org/,null,null
http://www2.lichfielddc.gov.uk/data/2010/06/lichfield-district-ward-boundaries/,null,null
http://bioportal.bioontology.org/ontologies/1444,null,null
https://data.ok.gov/,null,null
http://hdl.handle.net/1902.1/19361,null,null
http://lxsrv7.oru.edu/~alang/meltingpoints/download.php,null,null
http://iasas.government.bg/,null,null
http://juneberry78s.com/sounds/index.htm,null,null
https://www.ordnancesurvey.co.uk/opendatadownload/products.html,null,null
http://www.ansd.sn/publications/conjoncturelles/INPC/mensuelle/INPC_06_11.pdf,null,null
http://data.australia.gov.au/406,null,null
http://data.govt.nz/dataset/show/95,null,null
http://geogratis/geogratis/en/option/select.do?id=FF0C2A7A-F72C-76A3-CDCC-8B73F7EAC59B,null,null
http://www.scotland.gov.uk/Publications/2010/03/23110606/18,null,null
http://www.antarctica.ac.uk/met/gjma/,null,null
http://www.ligadonospoliticos.com.br,null,null
http://www.charitycommissionni.org.uk/Library/ccni_files/List_of_Organisations.htm,null,null
http://www.itis.gov/index.html,null,null
http://www.tbs-sct.gc.ca/dfrp-rbif/home-accueil-eng.aspx,null,null
http://api.talis.com/stores/openlibrary,null,null
http://norvig.com/ngrams/,null,null
http://geodata.gov.gr/geodata/index.php?option=com_sobi2&sobi2Task=sobi2Details&catid=16&sobi2Id=67&Itemid=  ,null,null
http://deploy.rkbexplorer.com,null,null
http://chicagolobbyists.org/,null,null
http://www.ansd.sn/intitutionnel/communiques/recrutement/RecEnqRJDEB.pdf,null,null
http://resourcelists.st-andrews.ac.uk/,null,null
http://www.ansd.sn/intitutionnel/communiques/recrutement/Avis_recrutement_formateur_Dev-Info.pdf,null,null
http://www.ansd.sn/publications/conjoncturelles/bulletin_commerce_exterieur/mensuel/IPCE_12_10.pdf,null,null
http://www.tratamentnaturist.ro/detoxifierea-organismului.html,null,null
http://task3.cc/projects/datapkg-gui,null,null
http://bioportal.bioontology.org/ontologies/1426,null,null
http://data.govt.nz/dataset/show/757,null,null
http://cogroo.sourceforge.net/index.html,null,null
https://finances.worldbank.org/page/datasets,null,null
http://www.ansd.sn/publications/conjoncturelles/INPC/mensuelle/INPC_05_11.pdf,null,null
http://bioportal.bioontology.org/ontologies/1100,null,null
http://geogratis/geogratis/en/product/search.do?id=2D3A796F-7B70-CF32-3F96-24476DE292B0,null,null
http://geodata.gov.gr/geodata/index.php?option=com_sobi2&sobi2Task=sobi2Details&catid=22&sobi2Id=75&Itemid= ,null,null
http://sameas.org/,null,null
http://biblio.ugent.be,null,null
http://atlantic.hazards.ca/spreadsheets/tble_snowfall.xls,null,null
http://data.fishesoftexas.org,null,null
http://www.freebase.com/view/visual_art,null,null
http://www.ansd.sn/intitutionnel/communiques/AMI_N09_2012_Relations-publiques.pdf,null,null
http://geogratis/geogratis/en/option/select.do?id=E454D438-6C39-D61B-7FD4-4F8E95567426,null,null
http://bioportal.bioontology.org/ontologies/1615,null,null
http://bioportal.bioontology.org/ontologies/1530,null,null
http://foodsecurity.ngoaidmap.org,null,null
http://www.consilium.europa.eu/showPage.aspx?id=1104&lang=EN,null,null
http://cdc.khmer.biz/index.asp,null,null
http://geogratis.cgdi.gc.ca/geogratis/en/collection/detail.do?id=67,null,null
http://data.govt.nz/dataset/show/153,null,null
http://domesdaymap.co.uk/about,null,null
http://bioportal.bioontology.org/ontologies/1419,null,null
http://cdrewu.eagle-i.net,null,null
http://climate.weatheroffice.gc.ca/prods_servs/index_e.html,null,null
http://www.budget.gouv.fr/themes/finances_etat/budget/index.htm,null,null
http://www.ansd.sn/publications/annuelles/SES_Region/SES_Kolda_2005.pdf,null,null
http://www.ansd.sn/intitutionnel/communiques/concours_formations/Master_MMQEF.pdf,null,null
http://vivo.med.cornell.edu/,null,null
http://www.ansd.sn/intitutionnel/communiques/recrutement/AgentsSaisieESAMU.pdf,null,null
http://www.ansd.sn/intitutionnel/Arrete_membres_CTPS_2009.pdf,null,null
https://github.com/visiblegovernment/Expense-Visualizer/tree/master/dataset/,null,null
http://roma.rkbexplorer.com,null,null
http://www.doaj.org/,null,null
http://data.govt.nz/dataset/show/698,null,null
http://metoffice.dataincubator.org,null,null
http://www.datasf.org,null,null
http://www.zeno.org/,null,null
http://wiki.knoesis.org/index.php/SSW_Datasets,null,null
http://www.iderail.es/2012/02/08/georreferenciacion-del-mapa-del-estado-de-los-ferro-carriles-en-1855/,null,null
http://bioportal.bioontology.org/ontologies/1394,null,null
http://bioportal.bioontology.org/ontologies/1047,null,null
http://atlantic.hazards.ca/spreadsheets/tble_snowfall.xls,null,null
http://api.epdb.eu,null,null
http://www.isfdb.org/cgi-bin/index.cgi,null,null
https://apps.gov.bc.ca/pub/geometadata/metadataDetail.do?recordUID=45091&recordSet=ISO19115,null,null
http://oee.nrcan.gc.ca/corporate/statistics/neud/dpa/tablestrends2/id_ca_21_e_4.cfm?attr=0,null,null
http://bioportal.bioontology.org/ontologies/1523,null,null
http://www.objectvision.nl/themes/bereikbaarheid/reisweerstandtabel/pc4,null,null
http://collections.stanford.edu/copyrightrenewals,null,null
http://bibleontology.com/   ,null,null
http://inclass.kaggle.com/c/UCLAML1,null,null
https://apps.gov.bc.ca/pub/geometadata/metadataDetail.do?recordUID=43754&recordSet=ISO19115,null,null
http://openfoodfacts.org,null,null
http://webscience.rkbexplorer.com,null,null
http://data.govt.nz/dataset/show/54,null,null
https://apps.gov.bc.ca/pub/geometadata/metadataDetail.do?recordUID=51040&recordSet=ISO19115,null,null
http://www2.jpl.nasa.gov/srtm/,null,null
http://www.mof.gov.na/Budget%20Documents/2008-09/BudgetGlance.pdf,null,null
http://ontario.hazards.ca/search/imagemap-e.html?id=1.2432,null,null
http://badc.nerc.ac.uk/data/aaoe/,null,null
http://data.govt.nz/dataset/show/603,null,null
http://bioportal.bioontology.org/ontologies/1488,null,null
http://www.dict.cc,null,null
http://opendata.euskadi.net/w79-contdata/es/contenidos/ds_general/personas_desaparecidas/es_desapare/personas_desaparecidas.html,null,null
http://bioportal.bioontology.org/ontologies/1036,null,null
https://apps.gov.bc.ca/pub/geometadata/metadataDetail.do?recordUID=3651&recordSet=ISO19115,null,null
http://hdl.handle.net/1902.1/11192,null,null
http://www.ansd.sn/publications/conjoncturelles/IHPC/mensuelle/IHPC_01_07.pdf,null,null
http://xdxf.revdanica.com/,null,null
http://hdl.handle.net/1902.1/17988,null,null
http://www.medknow.com,null,null
http://www.ansd.sn/publications/conjoncturelles/IHPI/trimestrielle/IHPI_T2_2008.pdf,null,null
http://josscrowcroft.github.com/open-exchange-rates/,null,null
http://www4.wiwiss.fu-berlin.de/sider/,null,null
http://opendata.euskadi.net/w79-home/es,null,null
http://population.psi.enakting.org/,null,null
http://www.ansd.sn/publications/annuelles/population-du-Senegal/population_Senegal_1970_2005.pdf,null,null
http://opendata.ub.uni-koeln.de/,null,null
gent.be,null,null
http://www.biocatalogue.org/,null,null
http://www.legislation.gov.uk/,null,null
http://sw.neurocommons.org/2007/text-mining.html,null,null
http://www.esrl.noaa.gov/gmd/ccgg/trends/,null,null
www.pgogy.com/bill,null,null
http://data.govt.nz/dataset/show/635,null,null
http://en.wiktionary.org/wiki/Main_Page,null,null
http://www.ansd.sn/intitutionnel/communiques/recrutement/TDR_BADIS_ANSD_vf2013.pdf,null,null
http://www.yourmapper.com/map/111/crime-reports/crime-in-metro-louisville-ky-since-jan-2003.htm,null,null
http://www.scb.se/,null,null
http://webconf.rkbexplorer.com,null,null
http://www.ansd.sn/publications/rapports_enquetes_etudes/DSRP/rapport_avancement_DSRP.pdf,null,null
http://www.improvementservice.org.uk/national-gazetteer/,null,null
http://www.pofc.qren.pt/PresentationLayer/conteudo.aspx?menuid=451,null,null
freedom of choice,null,null
http://data.govt.nz/dataset/show/106,null,null
